term,estimate,std.error,statistic,p.value,n_obs,adj_r2,panel,model,gender
protein,0.004613178913666757,0.0026599458659150497,1.7343130823753716,0.08358592553704666,471,0.19491431262012615,B,5,female
diet_guide,-0.03692133539796919,0.06165517888402603,-0.5988359139695072,0.5496006037518447,471,0.19491431262012615,B,5,female
diet_hifat,0.01687424626460064,0.1262052100825346,0.1337048308351562,0.8936991245688225,471,0.19491431262012615,B,5,female
diet_hlthy,0.5567212994942897,0.49984659213178384,1.1137843255466489,0.2659997447639651,471,0.19491431262012615,B,5,female
(Intercept),3.4244654405340973,0.8325079276505024,4.113432829641152,4.6799434102995125e-5,471,0.19491431262012615,B,6,female
height,0.017523598197336017,0.005115891054823597,3.4253266947140366,6.736226992495656e-4,471,0.19491431262012615,B,6,female
weight,-0.0042913826458514815,0.0033543234967924346,-1.2793586098523615,0.20146718006228148,471,0.19491431262012615,B,6,female
edu_years,0.02525990865871554,0.012160253560562795,2.0772518050640447,0.0383769546705683,471,0.19491431262012615,B,6,female
hlth_exc,0.23550304296197913,0.13234872883323465,1.7794129572541915,0.07588494472246421,471,0.19491431262012615,B,6,female
hlth_good,0.2230998703510032,0.12203256114377549,1.8281995252738563,0.06821877258704129,471,0.19491431262012615,B,6,female
hlth_fair,0.19674548391044874,0.13245299009228442,1.4853985838550687,0.1381778858774437,471,0.19491431262012615,B,6,female
married,-0.047087473426421056,0.08754650407837158,-0.5378566959597653,0.5909568566490457,471,0.19491431262012615,B,6,female
divorced,-0.040904744505628025,0.14027887619793736,-0.2915958953642479,0.7707375502464564,471,0.19491431262012615,B,6,female
widowed,-0.0773169454236868,0.18041545295143863,-0.4285494626920775,0.6684677347952863,471,0.19491431262012615,B,6,female
separated,0.18921029109682763,0.29815908047672657,0.6345950986778578,0.5260331747181789,471,0.19491431262012615,B,6,female
province_f23,-0.047764128162427914,0.1023498157149544,-0.46667527272791237,0.6409707910129754,471,0.19491431262012615,B,6,female
province_f32,0.1778336030622475,0.10013465060888123,1.7759447102567203,0.07645577550315828,471,0.19491431262012615,B,6,female
province_f37,0.05558688262443536,0.138392947235225,0.40165979361618004,0.6881358399885964,471,0.19491431262012615,B,6,female
province_f41,-0.0513393924227754,0.12973766458199298,-0.3957169461018731,0.6925119536536297,471,0.19491431262012615,B,6,female
province_f42,0.006341565427860813,0.09723433204666358,0.06521940650363538,0.9480299040504363,471,0.19491431262012615,B,6,female
province_f43,0.13459243394883066,0.1185399122231663,1.1354187077129219,0.25683832464366213,471,0.19491431262012615,B,6,female
province_f45,0.07202726916725577,0.09623773855102749,0.7484306079061203,0.4546134658376252,471,0.19491431262012615,B,6,female
province_f52,0.05133832510654518,0.11334144520436411,0.45295280128092497,0.6508133329297723,471,0.19491431262012615,B,6,female
age,0.0073958624998883005,0.004328635144241589,1.7085899488958,0.08825533416567224,471,0.19491431262012615,B,6,female
smoke,0.01659302619625154,0.2894173631561117,0.05733251804696065,0.9543071988707659,471,0.19491431262012615,B,6,female
drink,0.04573685362526262,0.06911199597327038,0.6617787980389355,0.5084707971089184,471,0.19491431262012615,B,6,female
factor(occ_f)2,-0.17014566830532898,0.07407904668920116,-2.2968123364110715,0.022113827358976657,471,0.19491431262012615,B,6,female
factor(occ_f)3,0.06381810683379407,0.14865354891658342,0.4293076572938427,0.6679163814030533,471,0.19491431262012615,B,6,female
factor(occ_f)4,-0.24851844706575021,0.10050570500130476,-2.4726800042099497,0.013799823457370465,471,0.19491431262012615,B,6,female
factor(occ_f)6,-0.21928918332773656,0.16663494105195067,-1.3159856026796337,0.18888657342534665,471,0.19491431262012615,B,6,female
factor(occ_f)7,-0.30733825004645365,0.13185121504914457,-2.3309474238208594,0.02022194281592495,471,0.19491431262012615,B,6,female
factor(occ_f)8,0.6049637687058267,0.20423119552844862,2.962151629874573,0.003225993919646042,471,0.19491431262012615,B,6,female
factor(occ_f)11,-0.4928876300632186,0.11113212857633638,-4.435149730121973,1.1725488416316816e-5,471,0.19491431262012615,B,6,female
factor(occ_f)12,-0.4843114280917221,0.4263193002223614,-1.1360297970068747,0.2565827810852057,471,0.19491431262012615,B,6,female
factor(occ_f)13,0.1612380200381714,0.3038129817890762,0.5307147149824947,0.5958930414158483,471,0.19491431262012615,B,6,female
factor(wu_f)2,0.2607319704924221,0.13697471071587616,1.9035044434826591,0.057648433402558145,471,0.19491431262012615,B,6,female
factor(wu_f)3,0.13817111872846302,0.14707735113627765,0.9394452487823066,0.34803454537119494,471,0.19491431262012615,B,6,female
factor(wu_f)4,-0.13056520623021423,0.16756400514228492,-0.7791960219579759,0.4362968886835631,471,0.19491431262012615,B,6,female
factor(wu_f)5,-0.09718994895305304,0.16796007624178877,-0.5786491119064638,0.5631317570588138,471,0.19491431262012615,B,6,female
factor(wu_f)7,0.09882859136724154,0.15218503558223548,0.6493975638875349,0.516431412565818,471,0.19491431262012615,B,6,female
factor(wu_f)8,0.27764311715374995,0.16902439686931853,1.642621552250887,0.10119914985702122,471,0.19491431262012615,B,6,female
factor(wu_f)9,0.10754103897244356,0.2553440863625445,0.42116126715287955,0.6738497330076703,471,0.19491431262012615,B,6,female
calories,-1.5515614475695197e-4,2.67443867781562e-4,-0.5801447086596788,0.5621237563467727,471,0.19491431262012615,B,6,female
carbs,4.151486284760708e-5,0.0011646956217931798,0.03564438817387352,0.9715826100253211,471,0.19491431262012615,B,6,female
fat,4.985287748839732e-4,0.002326331165413457,0.2142982831919247,0.8304169947563795,471,0.19491431262012615,B,6,female
protein,0.004613178913666757,0.0026599458659150497,1.7343130823753716,0.08358592553704666,471,0.19491431262012615,B,6,female
diet_guide,-0.03692133539796919,0.06165517888402603,-0.5988359139695072,0.5496006037518447,471,0.19491431262012615,B,6,female
diet_hifat,0.01687424626460064,0.1262052100825346,0.1337048308351562,0.8936991245688225,471,0.19491431262012615,B,6,female
diet_hlthy,0.5567212994942897,0.49984659213178384,1.1137843255466489,0.2659997447639651,471,0.19491431262012615,B,6,female
(Intercept),2.123510743082361,1.0129712864850238,2.0963187914742103,0.03668319816002184,471,0.2168425166998671,B,7,female
height,0.01996165005121086,0.005279243371517865,3.7811573830648335,1.79972723936251e-4,471,0.2168425166998671,B,7,female
weight,-0.005324498396442783,0.0033778222704513423,-1.5763109986634456,0.11574664667010569,471,0.2168425166998671,B,7,female
edu_years,0.029880830039826906,0.012087974386109217,2.471946836201455,0.013854271400292401,471,0.2168425166998671,B,7,female
hlth_exc,0.20744444921118763,0.13004556806143627,1.5951673886586162,0.1114665483576531,471,0.2168425166998671,B,7,female
hlth_good,0.18841048920010786,0.11710211800354947,1.608941771611654,0.1084199691826801,471,0.2168425166998671,B,7,female
hlth_fair,0.1581479038008515,0.1317101833129656,1.2007264724935156,0.23056966220222624,471,0.2168425166998671,B,7,female
married,-0.047495458830201245,0.09849174147397982,-0.4822278306729798,0.6299085316352533,471,0.2168425166998671,B,7,female
divorced,-0.07836443110203814,0.14593184967636805,-0.5369933381631655,0.5915715264470299,471,0.2168425166998671,B,7,female
widowed,-0.11436418109954093,0.23763717348302574,-0.4812554341701505,0.6305987798013408,471,0.2168425166998671,B,7,female
separated,0.4615720568840444,0.4232873435578372,1.090446156514897,0.2761747437363062,471,0.2168425166998671,B,7,female
province_f23,0.28997497548597234,0.18432956559859787,1.5731332873502855,0.11648053980189513,471,0.2168425166998671,B,7,female
province_f32,0.3967165961617074,0.23703560661467143,1.6736582399057696,0.09498149653979635,471,0.2168425166998671,B,7,female
province_f37,1.2474876247396274,0.8144021733832219,1.5317832706134178,0.1263683798975682,471,0.2168425166998671,B,7,female
province_f41,-0.3627642949002186,0.31617370366873987,-1.1473575780998297,0.25192136953310745,471,0.2168425166998671,B,7,female
province_f42,0.34432600025032495,0.2842158754815565,1.2114946065800223,0.2264229022644323,471,0.2168425166998671,B,7,female
province_f43,-0.19421743852352813,0.19933849456241026,-0.9743097486006207,0.33049307202151257,471,0.2168425166998671,B,7,female
province_f45,0.4692270542777906,0.27561624143847996,1.7024651806759592,0.08944705106866728,471,0.2168425166998671,B,7,female
province_f52,0.02858627630295613,0.21125059732786683,0.13531926851117695,0.8924276901664723,471,0.2168425166998671,B,7,female
age,0.023706878754215586,0.01047858312298928,2.262412625444021,0.024209019232673823,471,0.2168425166998671,B,7,female
smoke,0.18409910620205355,0.30301215541007237,0.6075634357074177,0.5438226793179406,471,0.2168425166998671,B,7,female
drink,0.04589024538974848,0.07414064989058716,0.6189620060988252,0.5362946102917494,471,0.2168425166998671,B,7,female
factor(occ_f)2,-0.1468715387663288,0.08422924172855419,-1.7437119906605847,0.08197950206970081,471,0.2168425166998671,B,7,female
factor(occ_f)3,0.14764299626325952,0.15964299063057363,0.9248323129007083,0.3556121259036623,471,0.2168425166998671,B,7,female
factor(occ_f)4,-0.22092687208139933,0.11639241707779564,-1.8981208366326288,0.05840157900179467,471,0.2168425166998671,B,7,female
factor(occ_f)6,-0.17884634243635125,0.17162207776116942,-1.0420940287486506,0.29799908394104546,471,0.2168425166998671,B,7,female
factor(occ_f)7,-0.2794846424515958,0.14189571847005483,-1.9696481716647234,0.04957003272633608,471,0.2168425166998671,B,7,female
factor(occ_f)8,0.7569368246378574,0.24601278640116217,3.076819037379439,0.002236483530911194,471,0.2168425166998671,B,7,female
factor(occ_f)11,-0.46157937289099416,0.12498687559646862,-3.6930227328927296,2.5246310092735103e-4,471,0.2168425166998671,B,7,female
factor(occ_f)12,-0.47203144838601957,0.4987017175477178,-0.9465205989406958,0.3444559809281498,471,0.2168425166998671,B,7,female
factor(occ_f)13,0.23130649828846722,0.3140639342187651,0.7364949396811282,0.4618623389407054,471,0.2168425166998671,B,7,female
factor(wu_f)2,0.3094438974118079,0.15935086726749007,1.9419028130695277,0.05285235169097923,471,0.2168425166998671,B,7,female
factor(wu_f)3,0.17731306145020953,0.169290395363223,1.0473899660389676,0.2955538068694208,471,0.2168425166998671,B,7,female
factor(wu_f)4,-0.06503174772014599,0.20099557145777971,-0.3235481620240886,0.7464496525947588,471,0.2168425166998671,B,7,female
factor(wu_f)5,-0.05684624247753115,0.19408879354651842,-0.2928878140710709,0.7697601609480089,471,0.2168425166998671,B,7,female
factor(wu_f)7,0.10413056322029086,0.17616677271157663,0.5910908261387934,0.5547942582868259,471,0.2168425166998671,B,7,female
factor(wu_f)8,0.24665451075510003,0.19464663554515124,1.2671912363873599,0.2058260243755942,471,0.2168425166998671,B,7,female
factor(wu_f)9,0.08093829617704108,0.24723623041081752,0.3273723112609782,0.7435579956267061,471,0.2168425166998671,B,7,female
calories,-5.94765399408531e-4,5.129784703280938e-4,-1.1594354028700804,0.2469721217023593,471,0.2168425166998671,B,7,female
carbs,0.0018260704714609666,0.0021168724260741127,0.8626266037427401,0.3888609767506044,471,0.2168425166998671,B,7,female
fat,0.004896180153403928,0.004610409391352415,1.061983814840288,0.2888853873550334,471,0.2168425166998671,B,7,female
protein,0.004850020939383574,0.002948893005206781,1.644692069471501,0.10082090416570919,471,0.2168425166998671,B,7,female
diet_guide,-0.08967070292282155,0.06578078418211104,-1.3631747331344115,0.17359617502709015,471,0.2168425166998671,B,7,female
diet_hifat,0.06633975100089413,0.1229976455748825,0.5393578933224836,0.589940768264875,471,0.2168425166998671,B,7,female
diet_hlthy,0.4963516195802444,0.5241914339823639,0.9468899859911557,0.3442679357351668,471,0.2168425166998671,B,7,female
province_f21:cohort_f3,0.25020828133162143,0.2404889068723964,1.0404150635704046,0.2987771316791818,471,0.2168425166998671,B,7,female
province_f23:cohort_f3,-0.22800417919115776,0.20624931262409277,-1.1054784924627368,0.2696184373672441,471,0.2168425166998671,B,7,female
province_f32:cohort_f3,-0.024542780297079434,0.24370116169696215,-0.100708507608995,0.9198324419544555,471,0.2168425166998671,B,7,female
province_f37:cohort_f3,-1.0595002936434972,0.8142350988951622,-1.3012215944524326,0.19393349231218443,471,0.2168425166998671,B,7,female
province_f41:cohort_f3,0.6268189067093949,0.2985729279180845,2.0993829249025784,0.036410823986940795,471,0.2168425166998671,B,7,female
province_f42:cohort_f3,-0.08235983493063642,0.27566443492544024,-0.2987684463282778,0.7652722691925191,471,0.2168425166998671,B,7,female
province_f43:cohort_f3,0.29008353591210423,0.1864394210821591,1.5559130908493424,0.12052156011115149,471,0.2168425166998671,B,7,female
province_f45:cohort_f3,-0.20053425214600007,0.25548313738880624,-0.7849216750490176,0.4329652844016879,471,0.2168425166998671,B,7,female
province_f52:cohort_f3,0.36106311529131,0.26066909988885345,1.3851396864655747,0.16678366557793897,471,0.2168425166998671,B,7,female
province_f21:cohort_f4,0.4479254161017832,0.2267057521810376,1.9758008422481004,0.048865889335389656,471,0.2168425166998671,B,7,female
province_f23:cohort_f4,0.0978964826359973,0.15916452853961005,0.6150646977327902,0.5388626144686974,471,0.2168425166998671,B,7,female
province_f32:cohort_f4,0.21622559365895008,0.23690565555704565,0.9127076056944705,0.36194748481394734,471,0.2168425166998671,B,7,female
province_f37:cohort_f4,-0.8512736524971921,0.8230123007936966,-1.0343389177491524,0.30160424131762253,471,0.2168425166998671,B,7,female
province_f41:cohort_f4,0.8395904187413429,0.30048313254221065,2.7941349374191597,0.005454819741441658,471,0.2168425166998671,B,7,female
province_f42:cohort_f4,-0.007365014619850307,0.2805753494773786,-0.0262496852755203,0.9790713097345126,471,0.2168425166998671,B,7,female
province_f43:cohort_f4,0.8135920974383398,0.26370649098758253,3.085218321291342,0.0021757197363993356,471,0.2168425166998671,B,7,female
province_f45:cohort_f4,-0.006936689978241019,0.2768634591505685,-0.025054552159115347,0.9800239763677089,471,0.2168425166998671,B,7,female
province_f52:cohort_f4,0.3293402378232789,0.23461518181574437,1.403746489355182,0.1611721668204491,471,0.2168425166998671,B,7,female
province_f21:cohort_f5,0.6687387317623174,0.33101595438269427,2.0202613285194553,0.044024003325777564,471,0.2168425166998671,B,7,female
province_f23:cohort_f5,-0.006284433030411643,0.24967225539673613,-0.025170730405849478,0.9799313668804939,471,0.2168425166998671,B,7,female
province_f32:cohort_f5,0.3446690999252875,0.2984847719886893,1.1547292601525023,0.2488924130695715,471,0.2168425166998671,B,7,female
province_f37:cohort_f5,-0.7742192661680574,0.8531079139408287,-0.9075279381615922,0.36467545543557445,471,0.2168425166998671,B,7,female
province_f41:cohort_f5,0.7588595389666247,0.3971906068906337,1.9105676866512014,0.05677664083582687,471,0.2168425166998671,B,7,female
province_f42:cohort_f5,0.17151176549742286,0.35681520009083384,0.4806739327634064,0.6310117088012022,471,0.2168425166998671,B,7,female
province_f43:cohort_f5,1.0311774786772419,0.2694433093188561,3.82706655913641,1.5049041485059092e-4,471,0.2168425166998671,B,7,female
province_f45:cohort_f5,0.07283649194066724,0.3204545554843778,0.22729117341013438,0.8203137502700777,471,0.2168425166998671,B,7,female
province_f52:cohort_f5,0.7452461211555194,0.2889857904289984,2.5788330978115015,0.010270785660601679,471,0.2168425166998671,B,7,female
