term,estimate,std.error,statistic,p.value,n_obs,adj_r2,panel,gender
province_f21:cohort_f3,-0.09507589803533517,0.2137498059281552,-0.44479992682328673,0.6566291488839526,672,0.19473915310941858,A,male
province_f23:cohort_f3,-0.09374353707458391,0.2499430304061439,-0.37505961627437956,0.7077522985513128,672,0.19473915310941858,A,male
province_f32:cohort_f3,0.03128721691736483,0.24938453498125013,0.1254577270387562,0.9002043647625806,672,0.19473915310941858,A,male
province_f37:cohort_f3,-0.49310830131601724,0.2630044475390308,-1.8749048007746645,0.06130465688729832,672,0.19473915310941858,A,male
province_f41:cohort_f3,-0.17229006062803592,0.33862334149704765,-0.5087955835127747,0.611087675325418,672,0.19473915310941858,A,male
province_f42:cohort_f3,0.2826811777047627,0.33766646145607054,0.8371609560682968,0.40284454642887246,672,0.19473915310941858,A,male
province_f43:cohort_f3,-0.09802567493370823,0.16083941547094557,-0.60946301406707,0.5424546127909342,672,0.19473915310941858,A,male
province_f45:cohort_f3,0.31838698653767006,0.2442962361152552,1.303282406641173,0.19299194263503894,672,0.19473915310941858,A,male
province_f52:cohort_f3,0.12617425968100585,0.2044560663338462,0.6171216239433177,0.5373950280637697,672,0.19473915310941858,A,male
province_f21:cohort_f4,0.1385689880435113,0.28636565027795874,0.4838883012296004,0.6286465367472316,672,0.19473915310941858,A,male
province_f23:cohort_f4,-0.37118818193845166,0.26562349796495877,-1.397422234035255,0.1628172827589118,672,0.19473915310941858,A,male
province_f32:cohort_f4,-0.1543841146690317,0.27492149081640854,-0.5615570983940604,0.5746332455302714,672,0.19473915310941858,A,male
province_f37:cohort_f4,-0.7287338809089131,0.2957086708968276,-2.4643642633095713,0.014012522935510285,672,0.19473915310941858,A,male
province_f41:cohort_f4,-0.26945652988430907,0.37405464291957413,-0.7203667565282573,0.4715874364520708,672,0.19473915310941858,A,male
province_f42:cohort_f4,-0.13817130255709226,0.29171753462443395,-0.473647573962183,0.635928254165906,672,0.19473915310941858,A,male
province_f43:cohort_f4,0.25358937472771415,0.25846242932374214,0.981145984703548,0.3269270345016976,672,0.19473915310941858,A,male
province_f45:cohort_f4,0.17640926295905043,0.29557468841358114,0.5968348098610217,0.5508489727313247,672,0.19473915310941858,A,male
province_f52:cohort_f4,-0.2254982687448999,0.23213460540133513,-0.9714116874347031,0.33174546745558264,672,0.19473915310941858,A,male
