term,estimate,std.error,tau,panel,gender,n_obs
province_f32,0.04448008307737744,0.38442654948048843,0.5,B,male,672
province_f37,0.6520518489642549,0.37319832471760933,0.5,B,male,672
province_f41,0.12339412752711756,0.5628836946824454,0.5,B,male,672
province_f42,-0.1077985393402667,0.39581470000491475,0.5,B,male,672
province_f43,0.1295857709908985,0.2922435653933073,0.5,B,male,672
province_f45,-0.47373407683412083,0.43561833219876267,0.5,B,male,672
province_f52,-0.06945784436695919,0.32944166147068377,0.5,B,male,672
age,-0.00716041283408533,0.010397018787634575,0.5,B,male,672
smoke,-0.035163310391246434,0.046890867054458496,0.5,B,male,672
drink,-0.038529541328413824,0.05342262685972891,0.5,B,male,672
factor(occ_f)2,0.006355585001278691,0.09289362168009851,0.5,B,male,672
factor(occ_f)3,-0.06808189141203086,0.08468477253682277,0.5,B,male,672
factor(occ_f)4,-0.1322652757703257,0.08126600212620602,0.5,B,male,672
factor(occ_f)5,-0.35538157527316994,0.2080646908414708,0.5,B,male,672
factor(occ_f)6,-0.09533200660717338,0.1076267840022861,0.5,B,male,672
factor(occ_f)7,-0.21677032658703893,0.11719548455934903,0.5,B,male,672
factor(occ_f)8,0.11768980011040385,0.3287452042134493,0.5,B,male,672
factor(occ_f)9,0.05935164632910368,0.23522705399350122,0.5,B,male,672
factor(occ_f)10,-0.23475196678641666,0.1392010199843519,0.5,B,male,672
factor(occ_f)11,-0.3307474336421097,0.14660892199861145,0.5,B,male,672
factor(occ_f)12,-1.1796461509656677,0.6276664647610642,0.5,B,male,672
factor(occ_f)13,-0.3302261403849434,0.18201776293899227,0.5,B,male,672
factor(wu_f)2,-0.12140271019688068,0.08885608089821724,0.5,B,male,672
factor(wu_f)3,-0.1489079142141578,0.09970276241475054,0.5,B,male,672
factor(wu_f)4,-0.4136571939253182,0.1473653835488923,0.5,B,male,672
factor(wu_f)5,-0.38765476516667796,0.15456577558845191,0.5,B,male,672
factor(wu_f)7,-0.08149222353810975,0.10277676890062705,0.5,B,male,672
factor(wu_f)8,-0.05200562402622694,0.14009268086654092,0.5,B,male,672
factor(wu_f)9,-0.1085248708201421,0.22715003864204053,0.5,B,male,672
calories,1.576714854162188e-4,1.423325304566403e-4,0.5,B,male,672
carbs,-0.0011160346780987815,6.513689873883811e-4,0.5,B,male,672
fat,-0.0015158764919878944,0.0014745603002672347,0.5,B,male,672
protein,0.0028577861829782985,0.0013393798833075685,0.5,B,male,672
diet_guide,0.07796191075835182,0.05292826324214562,0.5,B,male,672
diet_hifat,0.015643807023295767,0.11508724449221427,0.5,B,male,672
diet_hlthy,-0.26163416697175923,0.19755561894199153,0.5,B,male,672
province_f21:cohort_f2,0.013881873960696359,0.2889422289037771,0.5,B,male,672
province_f23:cohort_f2,-0.035398787157925306,0.25411829688557214,0.5,B,male,672
province_f32:cohort_f2,-0.005633603527203903,0.31153788287929995,0.5,B,male,672
province_f37:cohort_f2,-0.4583304210223721,0.2901626640277553,0.5,B,male,672
province_f41:cohort_f2,0.006242346461717064,0.5006582861121092,0.5,B,male,672
province_f42:cohort_f2,0.10192999751778059,0.29885421711934196,0.5,B,male,672
province_f43:cohort_f2,-0.21513380440035124,0.17423098657697217,0.5,B,male,672
province_f45:cohort_f2,0.2529692303979507,0.33022721416960793,0.5,B,male,672
province_f52:cohort_f2,0.341416103446296,0.22616415868696002,0.5,B,male,672
province_f21:cohort_f3,0.10668562757788315,0.3310473722146612,0.5,B,male,672
province_f23:cohort_f3,-0.17913847309104677,0.26282258316417323,0.5,B,male,672
province_f32:cohort_f3,-0.07376952355795709,0.31349279437976485,0.5,B,male,672
province_f37:cohort_f3,-0.5805280048558273,0.29241874111896643,0.5,B,male,672
province_f41:cohort_f3,-0.01724414077104578,0.495363277000315,0.5,B,male,672
province_f42:cohort_f3,0.0013980008217674505,0.31122127861343657,0.5,B,male,672
province_f43:cohort_f3,-0.08042429781698501,0.17687433316024387,0.5,B,male,672
province_f45:cohort_f3,0.2294127829742239,0.3590223784421658,0.5,B,male,672
province_f52:cohort_f3,0.19452585157080976,0.23812072038468543,0.5,B,male,672
province_f21:cohort_f4,0.08950580433669758,0.358509777755989,0.5,B,male,672
province_f23:cohort_f4,-0.35946207920894085,0.309267626449661,0.5,B,male,672
province_f32:cohort_f4,-0.06399647580366054,0.354195563233932,0.5,B,male,672
province_f37:cohort_f4,-0.8771140244506258,0.31753303780433795,0.5,B,male,672
province_f41:cohort_f4,-0.19979353199286412,0.522426671700172,0.5,B,male,672
province_f42:cohort_f4,-0.3219801857514135,0.3408629589691382,0.5,B,male,672
province_f43:cohort_f4,0.22690120864372548,0.2975280151015058,0.5,B,male,672
province_f45:cohort_f4,0.29600599737215744,0.4212591515065532,0.5,B,male,672
province_f52:cohort_f4,-0.06564649535646112,0.287326261053882,0.5,B,male,672
province_f21:cohort_f5,-0.3868975770319978,0.4557431099012148,0.5,B,male,672
province_f23:cohort_f5,-0.4081832085359244,0.37284529785048554,0.5,B,male,672
province_f32:cohort_f5,-0.02232798574856938,0.41256247955300573,0.5,B,male,672
province_f37:cohort_f5,-0.9029976986675089,0.40405258990799053,0.5,B,male,672
province_f41:cohort_f5,-0.04564891334062898,0.6063450409633653,0.5,B,male,672
province_f42:cohort_f5,0.011159240391903776,0.49135640526699803,0.5,B,male,672
province_f43:cohort_f5,-0.4333449743905705,0.35696639776093453,0.5,B,male,672
province_f45:cohort_f5,0.30828891398030606,0.45507735269542227,0.5,B,male,672
province_f52:cohort_f5,-0.10701205303663455,0.3921356124444264,0.5,B,male,672
(Intercept),6.756476105300189,1.2288599992892768,0.7,B,male,672
height,0.0036820070952977,0.0056959498492266695,0.7,B,male,672
weight,-4.833434769069706e-4,0.0030660637418009223,0.7,B,male,672
edu_years,0.020839536967973558,0.013242904758512827,0.7,B,male,672
hlth_exc,0.2339147715490618,0.14161027617257368,0.7,B,male,672
hlth_good,0.10689668854481335,0.1343300349493824,0.7,B,male,672
hlth_fair,0.12956470795528577,0.1362301894556125,0.7,B,male,672
married,0.09700643136367261,0.1471364578541041,0.7,B,male,672
divorced,-0.10706552252680587,0.2120110920967347,0.7,B,male,672
widowed,0.1531119375244713,0.41228862474877,0.7,B,male,672
separated,-0.23301676888600217,0.36923106706054776,0.7,B,male,672
province_f23,0.07636668491053947,0.4254125394174803,0.7,B,male,672
province_f32,-0.07105258951983104,0.4721429549291083,0.7,B,male,672
province_f37,0.23405711212919186,0.43824424536422873,0.7,B,male,672
province_f41,0.1953519574941524,0.48982799785232667,0.7,B,male,672
province_f42,-0.4270835029445615,0.4179686385527383,0.7,B,male,672
province_f43,-0.1492595981325156,0.35626169343411934,0.7,B,male,672
province_f45,-0.32384122953460714,0.4805376771127845,0.7,B,male,672
province_f52,-0.1471332074101515,0.37138920406239206,0.7,B,male,672
age,-0.006768226423508533,0.012693239706160651,0.7,B,male,672
smoke,0.0085452051332571,0.05659546235016462,0.7,B,male,672
drink,-0.04564027576623516,0.06578527690301778,0.7,B,male,672
factor(occ_f)2,-0.034783476750998944,0.10556476566298989,0.7,B,male,672
factor(occ_f)3,-0.08025946074749161,0.09611025309731741,0.7,B,male,672
factor(occ_f)4,-0.15091766037089055,0.0922665363481518,0.7,B,male,672
factor(occ_f)5,-0.45645456741391327,0.633029811208538,0.7,B,male,672
factor(occ_f)6,-0.20348778035397005,0.11941287156564001,0.7,B,male,672
factor(occ_f)7,-0.33713995632099863,0.12908121845742584,0.7,B,male,672
factor(occ_f)8,0.4257155008239386,0.3035186004701883,0.7,B,male,672
factor(occ_f)9,0.15313893422839742,0.23100044440394413,0.7,B,male,672
factor(occ_f)10,-0.18425153570048342,0.1492700452008508,0.7,B,male,672
factor(occ_f)11,-0.30811794203080595,0.148662267370145,0.7,B,male,672
factor(occ_f)12,-1.304514334063996,0.7763532855931861,0.7,B,male,672
factor(occ_f)13,-0.3492042054681887,0.36966753144622094,0.7,B,male,672
factor(wu_f)2,-0.13450055624307153,0.0817400442988075,0.7,B,male,672
factor(wu_f)3,-0.0011920514350943448,0.1212032404494412,0.7,B,male,672
factor(wu_f)4,-0.38587123089300446,0.14622508231367107,0.7,B,male,672
factor(wu_f)5,-0.30900946665233303,0.17176133135874827,0.7,B,male,672
factor(wu_f)7,0.03821629087316765,0.11968533035852885,0.7,B,male,672
factor(wu_f)8,-0.06723201136584699,0.15488603731976727,0.7,B,male,672
factor(wu_f)9,-0.1965261031049181,0.6540683788192512,0.7,B,male,672
calories,6.566436480933737e-5,1.670547229948145e-4,0.7,B,male,672
carbs,-7.8110047850546e-4,7.039169961155341e-4,0.7,B,male,672
fat,-0.0016297771522740053,0.0017315819234481856,0.7,B,male,672
protein,0.004272252789230078,0.0014662857164436803,0.7,B,male,672
diet_guide,0.13782771780222117,0.06229070295465752,0.7,B,male,672
diet_hifat,0.047252025564055423,0.1208481527433542,0.7,B,male,672
diet_hlthy,-0.2414387053474578,0.20390932520435276,0.7,B,male,672
province_f21:cohort_f2,-0.26674841983401176,0.3547961545807833,0.7,B,male,672
province_f23:cohort_f2,-0.2779858778325276,0.25799017713982864,0.7,B,male,672
province_f32:cohort_f2,0.028238861191502138,0.4005791808896208,0.7,B,male,672
province_f37:cohort_f2,-0.19063623349305991,0.3134042514833593,0.7,B,male,672
province_f41:cohort_f2,-0.3477511089946106,0.4806253795718039,0.7,B,male,672
province_f42:cohort_f2,0.11128379672700814,0.30696375273405746,0.7,B,male,672
province_f43:cohort_f2,-0.10764121943201538,0.22233648088950372,0.7,B,male,672
province_f45:cohort_f2,-0.1564450001494397,0.3885257258957065,0.7,B,male,672
province_f52:cohort_f2,0.0803418941355233,0.27254716154575576,0.7,B,male,672
province_f21:cohort_f3,-0.2007173503754862,0.35434103222946983,0.7,B,male,672
province_f23:cohort_f3,-0.3698317125922091,0.30811327260133736,0.7,B,male,672
province_f32:cohort_f3,-0.05544422176152774,0.4023276804752583,0.7,B,male,672
province_f37:cohort_f3,-0.46634601530862985,0.32528357428763777,0.7,B,male,672
province_f41:cohort_f3,-0.317639331780917,0.4595611856149102,0.7,B,male,672
province_f42:cohort_f3,0.008397867002220888,0.37306843792158034,0.7,B,male,672
province_f43:cohort_f3,-0.20037860275537103,0.21303127996263818,0.7,B,male,672
province_f45:cohort_f3,-0.0632735723670176,0.39027016439100465,0.7,B,male,672
province_f52:cohort_f3,-0.0376486332504199,0.3231596971671616,0.7,B,male,672
province_f21:cohort_f4,-0.1990934184237072,0.4066715713487628,0.7,B,male,672
province_f23:cohort_f4,-0.6045391158929788,0.36272493870401973,0.7,B,male,672
province_f32:cohort_f4,-0.19605049085394052,0.43251190406910534,0.7,B,male,672
province_f37:cohort_f4,-0.8048913606277528,0.3730882032009779,0.7,B,male,672
province_f41:cohort_f4,-0.507611154846133,0.5303209965335286,0.7,B,male,672
province_f42:cohort_f4,-0.3478452657975489,0.41186110334737186,0.7,B,male,672
province_f43:cohort_f4,0.21429581163167363,0.36605198208501843,0.7,B,male,672
province_f45:cohort_f4,-0.10625483224250509,0.42677472268933675,0.7,B,male,672
province_f52:cohort_f4,-0.3278924050890485,0.31543377415573165,0.7,B,male,672
province_f21:cohort_f5,-0.8190457881899406,0.5391023539746621,0.7,B,male,672
province_f23:cohort_f5,-0.7097845962414214,0.4233715047881933,0.7,B,male,672
province_f32:cohort_f5,-0.2381429972996173,0.49972805572567314,0.7,B,male,672
province_f37:cohort_f5,-0.6328079025147236,0.4526067289396731,0.7,B,male,672
province_f41:cohort_f5,-0.4675754545847887,0.5903395721647383,0.7,B,male,672
province_f42:cohort_f5,-0.11638209578023065,0.9105452147168513,0.7,B,male,672
province_f43:cohort_f5,-0.2984466572406408,0.5433210265943268,0.7,B,male,672
province_f45:cohort_f5,-0.36605401163392665,0.5344204211002356,0.7,B,male,672
province_f52:cohort_f5,-0.4359238360062371,0.45128680073013244,0.7,B,male,672
(Intercept),6.542469998496198,1.3862967342615915,0.8,B,male,672
height,0.004088710851407904,0.006588401595583174,0.8,B,male,672
weight,2.3667730233730975e-4,0.003542642557325887,0.8,B,male,672
edu_years,0.017519546491576957,0.013792518060372327,0.8,B,male,672
hlth_exc,0.1293446336382715,0.1535185798675114,0.8,B,male,672
hlth_good,0.054496503037989905,0.14962343671000916,0.8,B,male,672
hlth_fair,0.053153280528901115,0.1492154713392976,0.8,B,male,672
married,-0.004918161913234163,0.19631057803003263,0.8,B,male,672
divorced,-0.20879101004680853,0.3024846276279417,0.8,B,male,672
widowed,-0.06471844726664537,0.44714775393165146,0.8,B,male,672
separated,-0.5772777955521522,0.41805801298416173,0.8,B,male,672
province_f23,0.0349381508261231,0.3956251751159583,0.8,B,male,672
province_f32,-0.22244698635782426,0.4825918849824948,0.8,B,male,672
province_f37,0.061866923349764534,0.614138292450759,0.8,B,male,672
province_f41,0.12403096582836227,0.5363908738060916,0.8,B,male,672
province_f42,-0.6591654765458577,0.41783615064852014,0.8,B,male,672
province_f43,-0.20575847345594392,0.36803231358738436,0.8,B,male,672
province_f45,-0.5810223482807609,0.44926517241833697,0.8,B,male,672
province_f52,-0.3043914550365271,0.36337358922836455,0.8,B,male,672
age,0.0025316054361276246,0.016885945649328136,0.8,B,male,672
smoke,0.06642853709481311,0.06457567344009016,0.8,B,male,672
drink,-0.10957903459149011,0.06303436166757774,0.8,B,male,672
factor(occ_f)2,0.029013279130524487,0.12526141652300904,0.8,B,male,672
factor(occ_f)3,-0.02911031030163953,0.11640575788320119,0.8,B,male,672
factor(occ_f)4,-0.17387824052121098,0.10690055973209985,0.8,B,male,672
factor(occ_f)5,-0.4903504081142376,0.9644944241416559,0.8,B,male,672
factor(occ_f)6,-0.22686960262928552,0.14449648283637578,0.8,B,male,672
factor(occ_f)7,-0.4339770537162574,0.1467142494821743,0.8,B,male,672
factor(occ_f)8,0.3647684288946695,0.28342290990261226,0.8,B,male,672
factor(occ_f)9,0.15127000170263638,0.25149314296985653,0.8,B,male,672
factor(occ_f)10,-0.2894367170551791,0.1696896492675354,0.8,B,male,672
factor(occ_f)11,-0.403832621627915,0.17499405534599088,0.8,B,male,672
factor(occ_f)12,-0.006309533990192434,0.762792023761101,0.8,B,male,672
factor(occ_f)13,-0.4449892614672458,0.7196617730252286,0.8,B,male,672
factor(wu_f)2,-0.15433995063647163,0.09427957933185563,0.8,B,male,672
factor(wu_f)3,0.09316758886249116,0.13450773544296377,0.8,B,male,672
factor(wu_f)4,-0.35346119910152546,0.15925392138206804,0.8,B,male,672
factor(wu_f)5,-0.17487053675070802,0.1715759482531221,0.8,B,male,672
factor(wu_f)7,0.17216631597525262,0.1258575864331574,0.8,B,male,672
factor(wu_f)8,-0.046258962755427006,0.16641661980740677,0.8,B,male,672
factor(wu_f)9,-0.1951016045962502,1.04961721646677,0.8,B,male,672
calories,9.208579415850039e-5,1.9953631661292966e-4,0.8,B,male,672
carbs,-8.039182177334616e-4,8.215913418204976e-4,0.8,B,male,672
fat,-0.0017933301628523897,0.0019091176001346537,0.8,B,male,672
protein,0.003931732116182,0.0019714114807890563,0.8,B,male,672
diet_guide,0.11218466863820219,0.07528119374356802,0.8,B,male,672
diet_hifat,0.09724550120734059,0.17487027592050847,0.8,B,male,672
diet_hlthy,-0.4225304867479864,0.21944464278563025,0.8,B,male,672
province_f21:cohort_f2,-0.3241861568512422,0.35655262983798763,0.8,B,male,672
province_f23:cohort_f2,-0.2976520657567228,0.32095944539841526,0.8,B,male,672
province_f32:cohort_f2,0.13323624081560084,0.36903488554522645,0.8,B,male,672
province_f37:cohort_f2,-0.08312375681697982,0.5194606421632462,0.8,B,male,672
province_f41:cohort_f2,-0.45546349343942355,0.454722272451638,0.8,B,male,672
province_f42:cohort_f2,0.1702143609190511,0.30695977093207893,0.8,B,male,672
province_f43:cohort_f2,-0.10725701404572131,0.24791804685360178,0.8,B,male,672
province_f45:cohort_f2,0.022521798334090994,0.36189873213409085,0.8,B,male,672
province_f52:cohort_f2,0.08758482219785799,0.35829800408306267,0.8,B,male,672
province_f21:cohort_f3,-0.2789165536212276,0.38454446959949123,0.8,B,male,672
province_f23:cohort_f3,-0.20094542748539718,0.4416807546538148,0.8,B,male,672
province_f32:cohort_f3,0.011995213849618139,0.4333395895874156,0.8,B,male,672
province_f37:cohort_f3,-0.38609475894950224,0.5448327730833727,0.8,B,male,672
province_f41:cohort_f3,-0.3355056225872913,0.4555618831702154,0.8,B,male,672
province_f42:cohort_f3,0.3134040585234976,0.6445652913580503,0.8,B,male,672
province_f43:cohort_f3,-0.15336025945193024,0.2729698387493141,0.8,B,male,672
province_f45:cohort_f3,0.19831425194050556,0.3920877433587155,0.8,B,male,672
province_f52:cohort_f3,-0.012145390176167774,0.4146546976445579,0.8,B,male,672
province_f21:cohort_f4,-0.14242609213430046,0.4793252523554706,0.8,B,male,672
province_f23:cohort_f4,-0.42784733970107536,0.43784599504252036,0.8,B,male,672
province_f32:cohort_f4,0.11202120068262753,0.5105300157842977,0.8,B,male,672
province_f37:cohort_f4,-0.3783184455602699,0.6402451114983186,0.8,B,male,672
province_f41:cohort_f4,-0.35161081439454167,0.5503049583265166,0.8,B,male,672
province_f42:cohort_f4,0.18916224121884845,0.45335468832444636,0.8,B,male,672
province_f43:cohort_f4,0.26129112313125474,0.4911522278992904,0.8,B,male,672
province_f45:cohort_f4,0.13980714557770793,0.45651854969608985,0.8,B,male,672
province_f52:cohort_f4,-0.1424498491166085,0.35501977889023867,0.8,B,male,672
province_f21:cohort_f5,-0.5186252328522353,0.6262746411796243,0.8,B,male,672
province_f23:cohort_f5,-0.6476980772360484,0.5381809237124074,0.8,B,male,672
province_f32:cohort_f5,0.008745915319947308,0.5941103240039616,0.8,B,male,672
province_f37:cohort_f5,-0.28833621736766735,0.7592318969552074,0.8,B,male,672
province_f41:cohort_f5,-0.40214597628486476,0.677566306155773,0.8,B,male,672
province_f42:cohort_f5,0.5543608793346058,1.1558036003563836,0.8,B,male,672
province_f43:cohort_f5,0.04125056637390084,0.6884490674769538,0.8,B,male,672
province_f45:cohort_f5,-0.07207876034600742,0.6084126078877313,0.8,B,male,672
province_f52:cohort_f5,-7.38711068620522e-4,0.542239426126835,0.8,B,male,672
(Intercept),8.29093254949879,1.6385007406760486,0.9,B,male,672
height,7.976588346889486e-4,0.007313275312664112,0.9,B,male,672
weight,-0.0049949624748479825,0.00414143324293764,0.9,B,male,672
edu_years,0.04144975866904711,0.01572577751229281,0.9,B,male,672
hlth_exc,0.2092370226568049,0.1907223783672911,0.9,B,male,672
hlth_good,0.17420655932294052,0.1710970529860249,0.9,B,male,672
hlth_fair,0.09971704503732343,0.17911323992966946,0.9,B,male,672
married,-0.13143143479311079,0.24175222428359866,0.9,B,male,672
divorced,-0.09703212668080828,0.3159410783775503,0.9,B,male,672
widowed,-0.1514035203318599,0.5000986788589,0.9,B,male,672
separated,-0.5377029004714626,0.6441213986969826,0.9,B,male,672
province_f23,0.14648387055298417,0.4516845677503935,0.9,B,male,672
province_f32,-0.27544423269670426,0.46345166028513213,0.9,B,male,672
province_f37,0.38221026974508737,0.6754621630658841,0.9,B,male,672
province_f41,0.12647204406911405,0.4721610582270484,0.9,B,male,672
province_f42,-0.7647654320297016,0.5246469303807773,0.9,B,male,672
province_f43,-0.3378039803828519,0.3444710548254046,0.9,B,male,672
province_f45,-0.6954947948281407,0.4477574687046593,0.9,B,male,672
province_f52,-0.41034569654039116,0.3390486257040356,0.9,B,male,672
age,-0.01386834710070347,0.019211323486849178,0.9,B,male,672
smoke,0.02597391363310534,0.07966556902161348,0.9,B,male,672
drink,-0.09415921675759162,0.08618252761101193,0.9,B,male,672
factor(occ_f)2,0.08526587765499166,0.20089972159498787,0.9,B,male,672
factor(occ_f)3,0.09508069319413578,0.16590196919207004,0.9,B,male,672
factor(occ_f)4,-0.09536961894304442,0.12494840299625692,0.9,B,male,672
factor(occ_f)5,-2.5165102015254375,1.2936637043790686,0.9,B,male,672
factor(occ_f)6,-0.20050204806319488,0.1560895592368843,0.9,B,male,672
factor(occ_f)7,-0.25634595582005676,0.17481482034099588,0.9,B,male,672
factor(occ_f)8,0.17033484366539292,0.3463398808053677,0.9,B,male,672
factor(occ_f)9,0.1685445239240182,0.32536941942919545,0.9,B,male,672
factor(occ_f)10,-0.35873577355049086,0.19487011305879412,0.9,B,male,672
factor(occ_f)11,-0.11950424085729709,0.21413684444532347,0.9,B,male,672
factor(occ_f)12,-0.12049117180856989,0.7627181932206754,0.9,B,male,672
factor(occ_f)13,1.036171341179107,0.9001721505603837,0.9,B,male,672
factor(wu_f)2,-0.2823015579300058,0.12458956537743575,0.9,B,male,672
factor(wu_f)3,-0.07375607013190022,0.15475905870116094,0.9,B,male,672
factor(wu_f)4,-0.7463667972464202,0.20946759328315712,0.9,B,male,672
factor(wu_f)5,-0.5003281004869654,0.21114346651483923,0.9,B,male,672
factor(wu_f)7,0.11565459505456178,0.1636592368386983,0.9,B,male,672
factor(wu_f)8,-0.34341114333767797,0.19899434956968837,0.9,B,male,672
factor(wu_f)9,1.6679681817783631,1.1067867309527368,0.9,B,male,672
calories,9.477244875221554e-5,2.5745180880035613e-4,0.9,B,male,672
carbs,-7.869488782328971e-4,0.0010663566620283612,0.9,B,male,672
fat,-0.001720078632254932,0.0025387914175258883,0.9,B,male,672
protein,0.00492949619135961,0.0026886836306097895,0.9,B,male,672
diet_guide,0.10962680161098808,0.09874663677780826,0.9,B,male,672
diet_hifat,0.08371288999922125,0.18592626991375463,0.9,B,male,672
diet_hlthy,-0.829630773125008,0.26484136578683315,0.9,B,male,672
province_f21:cohort_f2,-0.5241063095114163,0.34198364877819,0.9,B,male,672
province_f23:cohort_f2,-0.4202905516803479,0.7109921799164908,0.9,B,male,672
province_f32:cohort_f2,-0.0724553046427366,0.3926989843386895,0.9,B,male,672
province_f37:cohort_f2,-0.35221729178886585,0.6476983014753408,0.9,B,male,672
province_f41:cohort_f2,-0.5227689421071492,0.51107459034263,0.9,B,male,672
province_f42:cohort_f2,0.011474461224974112,0.42860912159205505,0.9,B,male,672
province_f43:cohort_f2,-0.0911917470344619,0.23132531139464024,0.9,B,male,672
province_f45:cohort_f2,-0.20904194060532105,0.3923220822240928,0.9,B,male,672
province_f52:cohort_f2,0.003261661523003126,0.9626468418750377,0.9,B,male,672
province_f21:cohort_f3,-0.6121607889428684,0.3713624680469937,0.9,B,male,672
province_f23:cohort_f3,-0.4283940128263722,0.9212889048049484,0.9,B,male,672
province_f32:cohort_f3,0.15574126558104034,0.4415602235661002,0.9,B,male,672
province_f37:cohort_f3,-0.6751581054115287,0.6648625111516483,0.9,B,male,672
province_f41:cohort_f3,-0.7558688768826451,0.5023230051831579,0.9,B,male,672
province_f42:cohort_f3,0.8400070706096399,0.9375546986694212,0.9,B,male,672
province_f43:cohort_f3,-0.24328328048884684,0.30290735036787103,0.9,B,male,672
province_f45:cohort_f3,0.016006153396819777,0.45909444690690704,0.9,B,male,672
province_f52:cohort_f3,-0.38413004056412686,0.5136574653083318,0.9,B,male,672
province_f21:cohort_f4,-0.3796491556605024,0.6874535361637935,0.9,B,male,672
province_f23:cohort_f4,-0.870742479038604,0.49722581812720246,0.9,B,male,672
province_f32:cohort_f4,-0.2653570023915064,0.5218830599147115,0.9,B,male,672
province_f37:cohort_f4,-0.8551958247553946,0.7720307833954067,0.9,B,male,672
province_f41:cohort_f4,-0.8794058402327669,0.609328707571588,0.9,B,male,672
province_f42:cohort_f4,0.043974750120044724,0.501641977497002,0.9,B,male,672
province_f43:cohort_f4,0.3654921063277842,0.7706149460610707,0.9,B,male,672
province_f45:cohort_f4,0.08247401199209324,0.5391938543831621,0.9,B,male,672
province_f52:cohort_f4,-0.6450635345767567,0.3981489154545248,0.9,B,male,672
province_f21:cohort_f5,-1.1813959771380271,0.6133510727660368,0.9,B,male,672
province_f23:cohort_f5,-1.2405334299432027,0.6520468899526066,0.9,B,male,672
province_f32:cohort_f5,-0.6067812425853591,0.6823230285379799,0.9,B,male,672
province_f37:cohort_f5,-0.929791611301938,0.9187724323747891,0.9,B,male,672
province_f41:cohort_f5,-0.9769059403381997,0.6924708292563073,0.9,B,male,672
province_f42:cohort_f5,1.2905652594039658,1.3680783500875637,0.9,B,male,672
province_f43:cohort_f5,-0.7128690482652061,0.7733116597039899,0.9,B,male,672
province_f45:cohort_f5,-0.8000808088062251,0.6975991923857043,0.9,B,male,672
province_f52:cohort_f5,-0.39378431970819666,0.6984925206972817,0.9,B,male,672
